,hashTan,hashVin,DeviceId,TripId,TripStartLocation,TripEndLocation,TripDistance,TripWayCategory,TripWayType,TripStreets,TripCities,Trip_MTFCC,Trip_RTTYP,TripFrequency
1102,-3804325674628764428,-1719047248953885846,3530058709,3530058709_11,"(34.047955, -118.21458)","(34.066265, -118.2214)",65.446,"{'Highway': 10, 'No_category': 15}","{'Street': 6, 'Road': 11, 'State_Road': 13}","['Dave Merrill Stadium', 'Metro 68', 'Phillips Drive', 'Barlow Street', ""Carl's Jr"", 'Ramada Avenue', 'South 8th Street', 'Dover Street Market', 'Clover Street', 'Moulton Avenue', 'Chestnut Street', 'East 26th Street', 'Olney Street', 'Vignes Street', 'Anaheim and Puente Road']","['Hacienda Heights', 'Rowland Heights', 'La Puente', 'Alhambra', 'El Monte', 'City Of Industry', 'Monterey Park', 'Los Angeles']",['S1100'],"['M', 'I', 'S']",1
1103,-3804325674628764428,-1719047248953885846,3530058709,3530058709_12,"(34.086082, -118.232185)","(34.06607, -118.221)",74.633,"{'Highway': 8, 'No_category': 36}","{'Street': 12, 'Road': 26, 'State_Road': 22}","['Ganchic', 'Vernon Branch Los Angeles Post Office', 'Premier Business Centers', 'Red Car Bridge', ""JOE'S Jeans Inc"", 'Metro 76', 'Me', 'Jesse Street', 'East 25th Street', 'Alcoa Avenue', 'East 30th Street', 'Big Art Labs', 'East 23rd Street', 'Modoc Street', 'Santa Fe Avenue', 'Bissell Place', 'Bank of America', 'Pep Boys', 'Cafe Gratitude', 'North Main Street', 'Redondo Junction Roundhouse Turntable', 'Metro 251', 'Golden State Freeway', 'Carlton Street', 'Eastern / Washington', 'Cutter Street', 'Lowe Street', 'Clover Street', 'Santa Monica Freeway', 'East 7th Street', 'Shell']","['Glendale', 'Los Angeles']",['S1100'],"['M', 'S']",2
1104,-3804325674628764428,-1719047248953885846,3530058709,3530058709_13,"(34.03671, -118.269844)","(34.062603, -118.21884)",33.936,"{'Highway': 7, 'No_category': 8}","{'Street': 3, 'Road': 8, 'State_Road': 9}","['Maple Avenue', 'Laconia Boulevard', 'South Flower Street', 'Richmond Street', 'The Brewery', 'McKinley Avenue', 'East Rosecrans Avenue', ""LA County Men's Sheriff's Center Jail Heliport"", 'Center Street', 'Bon Temps']",['Los Angeles'],['S1100'],['M'],2
1105,-3804325674628764428,-1719047248953885846,3530058709,3530058709_14,"(34.06154, -118.23513)","(34.06739, -118.22411)",361.179,"{'No_category': 86, 'Highway': 59}","{'Road': 53, 'State_Road': 94, 'Street': 34}","['23rd Street', 'Fairplex Drive', 'Metro Division 20 Portal Widening Project', ""JOE'S Jeans Inc"", 'Fletcher Drive', 'Daly Street', 'Colorado Freeway', 'East 30th Street', 'Opal Street', 'Club Tee Gee', 'Ofcr. Richard Hyche Mem. Fwy.', 'Cesar E Chavez Avenue', 'Burgundy Place', 'State Street', 'Soto Street', 'South Forest Drive', 'Circle K', 'Eastern / Washington', 'Hyperion Avenue', 'South College Avenue', 'Central Airport', 'Lot R', 'Santa Monica Freeway', 'Long Beach Freeway', 'La Cadena Drive', 'East 11th Street', 'Industrial Way', 'Metro 76', 'Public Storage', 'South Azusa Avenue', 'Escondido Freeway', 'Maru Coffee', 'East 23rd Street', 'Modoc Street', 'Santa Fe Avenue', 'Golden State Freeway', 'LA Fitness', '66', 'San Bernardino Freeway', 'Cutter Street', 'Lowe Street', '16741 Valley Boulevard', 'Golden Avenue', 'Jurupa Channel', 'Jerry Voorhis Elementary School', 'Alhambra Avenue', 'Tower Street', 'Me', 'East Vernon Avenue', '4100 Washington Blvd', '3rd Street', 'LA County+USC Medical Center', 'South Indiana Street', 'East 16th Street', 'RVCC Intersect', 'Alsina Street', 'Corner BBQ', 'Metro 251', 'San Pedro Street', 'Queen Street', 'West 68th Street', 'Estrella Avenue', 'Metro', 'Dearborn Court', 'Phở King', 'Villians Tavern', 'East Washington Boulevard', 'Overton Street', 'Best Buy', 'Sheila Street', '4350 Washington Blvd', 'Mesquite Lane', 'East Etiwanda Creek', 'Amazon Fulfillment Center ONT8', 'Belltown Storm Drain', 'Cafe Gratitude', 'Walden Street', 'Harley Knox Boulevard', 'Calino Avenue', 'Clover Street', 'UPRR East LA Intermodal Facility', 'Acacia Avenue', 'South Concord Way', 'East 4th Street']","['Rosemead', 'Covina', 'Glendale', 'Ontario', 'Baldwin Park', 'Montclair', 'Colton', 'Moreno Valley', 'Alhambra', 'Riverside', 'El Monte', 'Pomona', 'Guasti', 'Compton', 'West Covina', 'Fontana', 'Los Angeles']",['S1100'],"['M', 'I', 'S']",2
1106,-3804325674628764428,-1719047248953885846,3530058709,3530058709_15,"(34.11993, -118.27067)","(34.014004, -118.23042)",110.723,"{'Highway': 21, 'No_category': 42}","{'Street': 15, 'Road': 26, 'State_Road': 41}","['2715 Washington Boulevard', 'Ribet Academy College Preparatory School', 'East Washington Boulevard', 'West Avenue 26', 'Atlantic Street', 'East 27th Street', 'Beacon lot', ""JOE'S Jeans Inc"", '199 West Olympic Boulevard', 'Metro 76', 'Stumptown Coffee Roasters', 'Me', 'East 17th Street', 'La Kretz Crossing', 'Portola Trail', 'Hollywood Way', 'Big Art Labs', 'Center Street', 'South Indiana Street', '4360 Washington Blvd', 'Vallejo Street', 'Santa Fe Avenue', 'Empire Avenue', 'Pep Boys', 'Crystal Street Bike Park', 'Soto Street', 'Emens Way', 'Metro 251', 'Bewley Avenue', 'Dennison Street', 'Sunbury Street', 'Enterprise Street', 'Cutter Street', 'Metro', 'I 10 West', 'Silent Partners Studio', '411 Center Street', 'Ayers Avenue', 'Clover Street', 'Santa Monica Freeway', 'East Elmyra Street', 'Bon Temps', 'East 26th Street', 'Angelina Hosiery']","['North Hollywood', 'Glendale', 'Los Angeles', 'Burbank']",['S1100'],"['M', 'U', 'S']",2
1107,-3804325674628764428,8976434905273761513,3530059064,3530059064_1,"(38.00503, -122.27857)","(37.994934, -122.34097)",748.609,"{'Steps': 4, 'Highway': 110, 'No_category': 34}","{'Street': 14, 'Road': 14, 'State_Road': 118}","[""Denny's"", 'Willow Creek', 'West Side Highway', 'Maritime Academy Drive', 'Dunnigan Hulling And Shelling', 'Atlas Road', 'Noble Court', 'Cafe Court', 'Road 39', 'Lurline Road', 'Christine Drive', 'Truckee Creek', 'Highway 99W', 'County Road 28', 'Napa-Vallejo Highway', 'Tehama Street', 'Gyle Road', 'Anderson Cottonwood Canal', 'Hawthorne Drive', 'Road 89', 'Floyd Lane', 'Fairview Road', 'Road 1A', 'Caltrans Salt Creek', 'County Road 27', 'CA 16', 'La Mesa Lane', 'Road 90', 'Happy Valley Trail', 'Greenfield Court', 'Maxwell Colusa Road', 'Boulder Creek', 'Hilborn Road', '3400 Richmond Parkway', 'South Humboldt Avenue', 'Napa County Re-Entry Facility', 'Glenn-Colusa Canal', 'Linus F. Claeys Freeway', 'Edwards Creek', 'County Road 90A', 'Mountain Gate Community Church', 'Eucal Yptus Knol', 'Gabby Road', 'Putnam Way', 'Road 68', 'Gardiner Road', 'West Donaldson Way', 'Oak Haven Lane', 'Pasta Pronto', 'Riverside Place', 'Jolly Giant Flea Market & Bigfoot Recycling Center', 'Elmira Road', 'Oak Street', 'Road Hh', 'Winters Road', 'County Road 90', 'Old Highway 99W', 'Atlas Road & Oakmont Drive', 'Grevie Road', '2650 Main Street', 'Cinnabon', 'McCardle Flat Road', 'Bay Meadows Lane', 'Churn Creek', 'Delevan Road', 'Pollard Camp Road', 'I 80 East', 'Midway Road', 'Frontage Road', 'Crocker Drive', 'Monarch Way', 'Canyon Drive', 'Cedar Drive', 'County Road 99W', 'Sunset Avenue', 'Road 88C', 'Broadway Street', 'Coal Creek', 'County Road 48', 'Russell Boulevard', 'Ruggieri Way', 'Churn Creek Road', 'Lombard Road', 'Vanessa Street', 'Old Corning Road', 'County Road J', 'Pleasant Hills Drive', 'Salt Creek', 'Sonoma Boulevard & Meadows Drive', 'County Road HH', 'Natures Way', 'Sonoma Boulevard', 'William Terrace', 'East Hillside Drive', 'Linear Bike Trail', 'Pierce High School Farm', 'Montgomery Road', '2950 Auto Mall Parkway', 'I 80 West', 'Executive Court', 'Gay Creek', 'Whiskeytown-Shasta-Trinity Nra', 'Delphas Road', 'Corning Canal', 'Outback Steakhouse', 'Upper Service Road', '902 Admiral Callaghan Lane', '215 Elizabeth Street', 'Evies Brood Road', 'Lawson Court', 'Club Klondike']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'El Sobrante', 'Cottonwood', 'Vallejo', 'Maxwell', 'Fairfield', 'Crockett', 'Vacaville', 'San Pablo', 'Napa', 'Corning', 'Redding', 'Pinole', 'Winters', 'Red Bluff', 'Rodeo', 'Hercules', 'Willows', 'Lakehead', 'Dunnigan', 'American Canyon', 'Madison', 'Shasta Lake']",['S1100'],"['M', 'I', 'S']",9
1108,-3804325674628764428,8976434905273761513,3530059064,3530059064_2,"(37.97806, -122.33282)","(37.99571, -122.340675)",966.636,"{'Steps': 6, 'Highway': 147, 'No_category': 48}","{'Street': 17, 'Road': 21, 'State_Road': 157}","[""Love's"", 'Road 2A', 'West Side Highway', 'Newville Road', 'Vista Estero', 'Marshlands Road', 'Lurline Road', 'Christine Drive', 'Vawter Road', 'Highway 99W', 'Road 9', 'West American Canyon Road', 'Salt Creek Road', 'Gregory Creek Road', 'Buckeye Road', 'Road 89', 'Bayfront Expressway', 'Entering National Recreation Area Shasta Lake', '6055 Main Street', 'Little Slate Creek', 'La Mesa Lane', 'Road 90A', 'Evies Brood Road', 'Road 90', 'CA 20', 'Nebraska Street', 'North Market Street', '4400 Gordon Place', 'Gail Avenue', 'South Kelly Grill', 'McGary Road', 'Napa County Re-Entry Facility', 'Red Top Road Park and Ride', 'Seminis Road', 'County Road 90A', 'West Tennyson Road', '7th Avenue', '20884 Antlers Road', 'Codornices Creek', 'Lenahan Road', 'Road 68', 'Blume Drive', 'Diamond Park', 'West Donaldson Way', 'Cottonwood Texaco', 'Kaiser Permanente Pinole Medical Offices', 'Best Western Plus Bayside Hotel', 'Diablo View Lane', 'RV', 'Nelson Creek', 'Airport Drive', 'Store Road', 'Atlas Road & Oakmont Drive', 'Grevie Road', 'The Fathers House', 'Road 33', 'Highway 44 Bikeway', 'County Road 14', 'Flannery Road', 'Parsons Junior High School Gymnasium', 'County Road 57', 'Carquinez Bridge Trail', 'Road 11', 'Humboldt Street', 'Soscol Creek Road', 'I 80 East', '9290 Coral Road', 'Eastshore Freeway', 'Forest Run', 'East Avenue', 'Frontage Road', 'Apay Way', 'Richmond Parkway & Lakeside Drive', 'County Road 99W', 'Baker Street', 'Deschutes Road', 'Yamato Transport USA', 'Hickman Lane', 'Broadway Street', 'Alan Shepard Way', 'County Road 25', '36 Hegenberger Court', 'Moller Airport', 'Monique Lane', 'Shasta Avenue', 'Auction Yard Road', 'Automall Drive', 'Adra Road', 'Ruggieri Way', 'I 505 North', 'Springwood Street', 'Dodd Court', 'Road 45', 'Thorpe Road', '1061 Eastshore Freeway', '3211 Wood Street', 'Pleasant Hills Drive', 'Pilot', 'Burch Creek', 'Barham Avenue', 'Pena Adobe Road', 'Maher Court', 'County Road 89', 'Sonoma Boulevard', 'Cascade Wonderland Highway', 'Linear Bike Trail', 'Fee Station Parking', 'Moran Road', 'Pierce High School Farm', 'FoodMax', 'Auction Drop', 'Richmond Parkway', 'Tennessee Street', 'El Camino Avenue', 'I 80 West', 'Syar Industries', 'Whiskeytown-Shasta-Trinity Nra', 'Twin View Boulevard', 'Nimitz Freeway', 'Waterman Boulevard', 'Corning Canal', 'Lincoln Road East', 'American Canyon Road', '3400 Richmond Parkway', 'Bridge Bay Motel']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'El Sobrante', 'Cottonwood', 'Esparto', 'Emeryville', 'Vallejo', 'Maxwell', 'Fairfield', 'San Pablo', 'Crockett', 'Vacaville', 'Hayward', 'Napa', 'Corning', 'Redding', 'Pinole', 'Winters', 'Fremont', 'San Leandro', 'Red Bluff', 'Rodeo', 'Hercules', 'Willows', 'Lakehead', 'Oakland', 'Dunnigan', 'American Canyon', 'Richmond', 'Berkeley', 'Madison', 'Shasta Lake']",['S1100'],"['M', 'I', 'S']",9
1109,-3804325674628764428,8976434905273761513,3530059064,3530059064_3,"(37.98792, -122.33908)","(37.99616, -122.34135)",136.145,"{'Steps': 2, 'Highway': 23, 'No_category': 12}","{'Street': 3, 'Road': 5, 'State_Road': 22}","['Flannery Road', 'South 56th Street', 'Humboldt Street', '22252 South Garden Avenue', 'Tierney Way', 'Adeline Street', 'Dumbarton Pier', 'Paseo Estero', '3733 Bobwhite Terrace', 'I 580', '26427 Eldridge Avenue', 'Coliseum Way', 'Berkeley Beach', '1609 Abram Court', 'Peggy Thomsen Pierce Street Park', 'Atlas Road & Oakmont Drive', 'Hilltop Drive & Eastshore Freeway', '8001 Oakport Street', 'CA 84', '30791 Union Landing Boulevard', 'Adams Court']","['San Pablo', 'Union City', 'Fremont', 'San Leandro', 'Berkeley', 'Hayward', 'Richmond', 'El Sobrante', 'El Cerrito', 'Emeryville', 'Oakland']",['S1100'],"['M', 'I', 'S']",2
1110,-3804325674628764428,8976434905273761513,3530059064,3530059064_4,"(37.98668, -122.31376)","(37.996113, -122.33969)",690.471,"{'Steps': 2, 'Highway': 102, 'No_category': 12}","{'Street': 8, 'Road': 6, 'State_Road': 101}","['Riverland Drive', 'West Side Highway', 'Maritime Academy Drive', 'Atlas Road', 'Noble Court', '1699 HWY 273', 'Lurline Road', 'Christine Drive', 'I Road', 'Highway 99W', 'County Road 28', 'Loretz Road', 'Gyle Road', 'Rodeo Creek', 'Struckmeyer Road', 'Road 1A', 'Perkins Road', 'Myers Lane', 'Bridges & San Francisco Bay Viewpoint', 'CA 16', 'La Mesa Lane', 'Safeway Gas', 'Road 90A', 'CA 20 Business', 'CA 20', 'Lisa Way', 'Maxwell Colusa Road', 'Statton Road', '3400 Richmond Parkway', 'County Road 90A', 'Gabby Road', '20884 Antlers Road', 'Putnam Way', 'New Jersey Street', 'Road 68', 'Gardiner Road', 'Pioneer Monument', 'County Road 18', 'Bryant Security Storage', 'Solano Bikeway', 'CHP', 'County Road 90', 'Union Chapel', '2650 Main Street', 'Cinnabon', 'Solano College Road', 'The Fathers House', 'County Road 14', 'Delevan Road', 'I 80 East', 'Lake California Drive', 'Midway Road', 'Frontage Road', 'Lynch Road', 'County Road 99W', 'Moody Creek', 'Road 88C', 'Yolo County Line Road', 'Coal Creek', 'County Road 48', 'Carnation Drive', 'Moller Airport', 'Auction Yard Road', 'Lyon Road', 'Old Corning Road', 'El Portal Drive', ""O'Brien Oaks Drive"", 'Thorpe Road', 'Pleasant Hills Drive', 'County Road HH', 'County Road 89', 'Rother Elementary School', 'Cascade Wonderland Highway', 'Road 12A', 'Corning RV Park', 'I 80 West', 'Gay Creek', 'Whiskeytown-Shasta-Trinity Nra', 'Ridge Road', '1st Avenue', 'Corning Canal', 'CA 273', 'Evies Brood Road', 'Lawson Court']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'El Sobrante', 'Cottonwood', 'Vallejo', 'Maxwell', 'Fairfield', 'Crockett', 'Vacaville', 'San Pablo', 'Corning', 'Redding', 'Winters', 'Red Bluff', 'Rodeo', 'Hercules', 'Willows', 'Lakehead', 'Dunnigan', 'Madison', 'Shasta Lake']",['S1100'],"['M', 'I', 'S']",9
1111,-3804325674628764428,8976434905273761513,3530059064,3530059064_5,"(37.986416, -122.33705)","(37.996, -122.34113)",133.007,"{'Steps': 2, 'Highway': 24, 'No_category': 11}","{'Street': 1, 'Road': 6, 'State_Road': 24}","['600 50th Avenue', '7007 Gateway Boulevard', '23071 Fuller Avenue', 'Petco', 'Alvarado-Niles Road', 'Eastshore Freeway', 'San Leandro Ball Park', 'CA 13', '4919 Coliseum Way', '2695 Fordham Street', 'Amador Street', 'Madison Avenue', '512 Sequoia Court', 'Carlson Boulevard & Imperial Avenue', '6th Street', 'Wiswall Court', 'Richmond Parkway', 'Peggy Thomsen Pierce Street Park', 'Atlas Road & Oakmont Drive', 'Ardenwood Boulevard & Highway 84', 'Adams Court', 'Dumbarton Bridge', 'Nimitz Freeway']","['San Lorenzo', 'San Pablo', 'Union City', 'Fremont', 'Richmond', 'Hayward', 'San Leandro', 'Emeryville', 'Oakland']",['S1100'],"['M', 'I', 'S']",3
1112,-3804325674628764428,8976434905273761513,3530059064,3530059064_6,"(37.986866, -122.31712)","(37.996582, -122.338554)",685.812,"{'Steps': 2, 'Highway': 101, 'No_category': 14}","{'Street': 10, 'Road': 8, 'State_Road': 100}","[""Wendy's"", 'Tractor Supply Company', ""Love's"", 'Mountain View Drive', 'Riverland Drive', 'West Side Highway', 'Grand Arcade/Clubhouse', 'Spring Branch Road', 'Noble Court', 'Lurline Road', 'Christine Drive', 'I Road', 'County Road 28', 'Country Lane Drive & Maritime Academy Drive', 'Buckeye Road', 'Fairview Road', 'Hooker Creek Road', 'County Road 27', 'Messer Drive', 'CA 16', 'Road 90', 'CA 20', 'Brearcliffe Drive', 'State Route 16', 'Eucal Yptus Knol', 'Comstock Way', 'County Road 90A', 'Momentum Chrysler Dodge Jeep', '20884 Antlers Road', 'CHP', 'County Road 90', 'Old Highway 99W', 'Grevie Road', 'Road 33', 'Highway 44 Bikeway', 'County Road 14', 'Hacienda West Apartments', 'Flannery Road', 'County Road 57', 'Residence Hall Road', 'Delevan Road', 'Freshwater Road', 'I 80 East', 'Rhonda Road', 'Frontage Road', 'Lynch Road', 'County Road 99W', 'Sunset Avenue', 'Deschutes Road', 'Blue Tent Creek', 'Sand & Gravel Operation', 'County Road 25', 'Automall Drive', 'Hahn Road', 'Adra Road', 'I 505 South', 'I 505 North', 'Old Corning Road', 'Travel Centers of America #40 - Corning', 'Gable Drive', 'Business Center Drive', 'Pleasant Hills Drive', 'Road 6', '1st Street', 'Salt Creek', 'Admiral Callaghan Lane', 'Turntable Bay Road', 'Shasta Dam Motel', '1200 Oliver Road', 'Bailey Cove Campground', 'Cascade Wonderland Highway', 'Fee Station Parking', 'Moran Road', 'Pierce High School Farm', '1051 Oliver Road', 'I 80 West', 'Twin View Boulevard', 'Whiskeytown-Shasta-Trinity Nra', 'Newton Road', 'Corning Canal', 'Evies Brood Road', 'Noble Lane']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'El Sobrante', 'Cottonwood', 'Vallejo', 'Maxwell', 'Fairfield', 'San Pablo', 'Vacaville', 'Crockett', 'Corning', 'Redding', 'Winters', 'Red Bluff', 'Hercules', 'Willows', 'Lakehead', 'Dunnigan', 'Madison', 'Shasta Lake']",['S1100'],"['M', 'I', 'S']",9
1113,-3804325674628764428,8976434905273761513,3530059064,3530059064_7,"(37.99121, -122.336555)","(37.99485, -122.34102)",73.938,"{'Steps': 1, 'Highway': 12, 'No_category': 17}","{'Street': 3, 'Road': 5, 'State_Road': 22}","['Springwood Street', 'Shane Drive', 'Dodd Court', 'Canyon Cafe', 'Atlas Road', ""Applebee's"", 'Cafe Court', 'I 80 East', 'Linus F. Claeys Freeway', 'Jameson Canyon Road', 'Napa-Vallejo Highway', 'Sonoma Boulevard & Meadows Drive', 'CA 37', 'Subway', 'Blanco Street', 'Mini Drive & Sonoma Boulevard', 'Kaiser Permanente Pinole Medical Offices', 'Broadway Street', 'Tacos Michoacan', 'Atlas Road & Oakmont Drive', 'Syar Industries', 'Admiral Callaghan Lane & Rotary Way']","['San Pablo', 'Crockett', 'American Canyon', 'Napa', 'El Sobrante', 'Rodeo', 'Pinole', 'Vallejo']",['S1100'],"['M', 'I', 'S']",2
1114,-3804325674628764428,8976434905273761513,3530059064,3530059064_8,"(37.98601, -122.335686)","(37.996254, -122.34102)",109.431,"{'Highway': 19, 'No_category': 11}","{'Street': 7, 'Road': 7, 'State_Road': 21}","['Northern California Carpenters Regional Council', 'Leica Geosystems / HDS', '1727 64th Street', '2210 Lobert Street', 'Christine Drive', 'Forest Run', 'Barnwood Drive', 'Hollis Creek', 'Barry Hill Road', 'Valero Food Mart', 'I 680 South', 'Station House', 'Richmond Parkway', 'Hegenberger Road', 'Glade Lane', 'Atlas Road & Oakmont Drive', '605 Contra Costa Blvd', '24 Hour Fitness', 'Van Fleet Avenue', 'Muir Station Road', '1042 Calcot Place', 'Glenlock Street & Avon Lane', '1421 Lesnick Lane']","['San Ramon', 'San Pablo', 'Alamo', 'Richmond', 'Hayward', 'San Leandro', 'Pleasanton', 'Martinez', 'Danville', 'Walnut Creek', 'Port Costa', 'Castro Valley', 'Emeryville', 'Hercules', 'Oakland']",['S1100'],"['M', 'I', 'S']",1
1115,-3804325674628764428,8976434905273761513,3530059064,3530059064_9,"(37.99801, -122.28492)","(37.99731, -122.33885)",675.64,"{'Steps': 1, 'Highway': 92, 'No_category': 18}","{'Street': 10, 'Road': 10, 'State_Road': 93}","['West Side Highway', 'C Street', 'information bord', 'Sacramento River', 'Christine Drive', 'Road 8', 'County Road H', 'Main Street', 'Highway 99W', 'Bosque Avenue', 'Anderson Cottonwood Canal', 'Salt Creek Road', 'Buckeye Road', 'Perkins Road', 'Dibble Creek', 'La Mesa Lane', 'Road 90A', 'Courtyard by Marriott Fairfield Napa Valley Area', 'Deer Crest Trail', 'North Market Street', 'Comet Lane', 'River Building', 'Glenn-Colusa Canal', 'Linus F. Claeys Freeway', 'Donald Lane', 'County Road 90A', 'Rona Lane', 'Rice Creek', 'Lenahan Road', 'Road 68', 'Momentum Nissan of Fairfield', 'Hartley Road', 'Kaiser Permanente Pinole Medical Offices', 'Diablo View Lane', 'Elmira Road', 'ampm Car Wash', 'Thomes Creek', 'Grevie Road', 'Peace Court', 'Starbucks', 'Bay Meadows Lane', 'Churn Creek', 'Road 11', 'Eastshore Freeway', 'East Avenue', 'Frontage Road', 'Orland Plant', 'Nelson Road', 'County Road 99W', 'Road 88C', 'Road 89B', 'Yolo County Line Road', '76', 'Skibbereen Lane', 'Auction Yard Road', 'Hahn Road', 'Hoff Way', 'North Woods Road', 'I 505 North', 'Citrus Road', 'Fish Hill Lane', 'Travel Centers of America #40 - Corning', 'Road 45', 'County Road G', 'P G and E Easement', 'Rhode Island Street', 'County Road 89', 'Baker Road', 'Pierce High School Farm', 'Tennessee Street', 'Richmond Parkway', 'Green Valley Road', 'El Camino Avenue', 'I 80 West', 'Mission de Oro Drive', 'Putah Canal', 'Whiskeytown-Shasta-Trinity Nra', 'Newton Road', 'Delphas Road', 'Corning Canal', 'American Canyon Road', 'Evies Brood Road']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'Cottonwood', 'Vallejo', 'Maxwell', 'Fairfield', 'Crockett', 'Vacaville', 'San Pablo', 'Corning', 'Redding', 'Pinole', 'Winters', 'Red Bluff', 'Willows', 'Lakehead', 'Dunnigan', 'Madison', 'Shasta Lake']",['S1100'],"['M', 'I', 'S']",9
1116,-3804325674628764428,8976434905273761513,3530059064,3530059064_10,"(37.986065, -122.31429)","(37.99566, -122.34097)",1293.237,"{'Steps': 12, 'Highway': 207, 'No_category': 72}","{'Road': 38, 'State_Road': 210, 'Street': 22}","['Cody Lane', 'Auto Mall Parkway', 'Willow Creek', 'Road 2A', 'Canyon Cafe', 'West Side Highway', 'Maritime Academy Drive', 'Atlas Road', 'Hilltop Park and Ride', 'Weeks Road', 'Forest Street', 'Noble Court', 'Lurline Road', 'Vawter Road', 'I Road', 'County Road H', 'Gingerwood Place', 'B. W. Williams Drive & Lewis Brown Drive', 'Jameson Canyon Road', '1133 7th Street', 'Uniform Court', 'Rivera Road', 'Mason St Park And Ride', 'Wilder Road', 'Rodeo Creek', 'Buckeye Road', 'Kay Street', 'Bayfront Expressway', 'Decoto Road', 'Fairview Road', 'Ventura Street', 'Martin Luther King Junior Way', 'Arcadia Avenue', '35 Buena Vista Place', 'Berkeley Beach', 'Perkins Road', 'Busch Drive', 'CA 84', 'Marenz Court', 'Old Highway 99', '10721 Wallace Lane', 'Central Costa Costa Sanitary District Office', '1713 Osage Court', 'Safeway Gas', 'Road 90A', 'Evies Brood Road', 'Taco Bell', 'Brearcliffe Drive', 'Monte Vista Court', '3400 Richmond Parkway', 'Obrien Oaks Drive', 'South 56th Street', 'Underdog Mural', 'County Road 31', 'Napa County Re-Entry Facility', 'Glenn-Colusa Canal', 'Pizza Hut Express', 'Linus F. Claeys Freeway', '7677 Oakport Street', 'Carlson Boulevard', 'Eucal Yptus Knol', '8328 Elgin Lane', 'Via Rincon', 'County Road 90A', 'Econo Lodge', 'Bollinger Canyon Road', 'Oakland 16th Street Station Switching Tower', 'Gardiner Road', 'Rice Creek Lane', '264 Ano Avenue', 'Kaiser Permanente Pinole Medical Offices', 'Kimberly Drive', 'Jones Road', 'Rodeway Inn & Suites Near the Coliseum & Arena 2', '1265 Eastshore Freeway', 'Pollard Flat', 'Atlas Road & Oakmont Drive', 'Old Highway 99W', 'Union Chapel', '1320 Second Street', 'Wattling Street', '26050 Peterman Avenue', 'McCardle Flat Road', 'Appian Way', 'County Road 14', '12341 San Pablo Avenue', '713 Peterson Street', 'Wiswall Drive', 'Bay Meadows Lane', 'West Cordelia Road', 'Churn Creek', 'Carquinez Bridge Trail', 'Lemon Home Colony Canal', 'Parking Lot', 'Airport Road', 'Sunny Place', 'Freshwater Road', 'I 80 East', 'Eastshore Freeway', 'Garnet Court', 'Texas Roadhouse', 'Rudgear Park And Ride', 'Lake California Drive', '9268 Coral Road', 'Fraga Road', 'Frontage Road', ""O'Reilly Auto Parts"", 'Richmond Parkway & Lakeside Drive', 'Benicia Commerce Center', 'Cedar Drive', 'Norris Canyon Place', 'Road 88C', 'Site for Sore Eyes', 'Blue Tent Creek', 'Broadway Street', 'Yolo County Line Road', 'Monteith Drive', 'Flyers', 'Cricket Engine', 'Skibbereen Lane', 'Moller Airport', 'Old Oregon Trail', '24 Hour Fitness', 'La Coste Street', 'Hahn Road', 'I 505 South', 'Hoff Way', 'Dutra Road', 'Pit River Bridge', 'Riverview Drive', '1581 Leonard Drive', 'County Road J', 'Eva Drive', 'Oakvale Drive', 'Thorpe Road', 'County Airport Road', 'Cosmos Court', '516 Warden Avenue', 'Berry Drive', 'Whole Foods Market', 'Beauty Source Unlimited', '1st Street', 'Barham Avenue', 'Executive Inn & Suites', 'Highland Street', 'Sheriff', 'County Road 89', ""O'Brien Inlet Road"", 'Berkeley Water Ski Club', 'Contra Costa Boulevard', 'Sonoma Boulevard', 'Cascade Wonderland Highway', 'Anza Way', 'Klamath Court', 'Georgia Street', 'Foothill Vista Drive', 'I 580', '32960 Lake Mead Drive', 'Moran Road', 'The Railroad History of Lake Temescal', 'Auction Drop', 'Tennessee Street', 'Richmond Parkway', 'Hegenberger Road', 'Green Valley Road', 'Montgomery Road', '545 Pierce Street', 'I 80 West', 'Pardee Drive', 'Chase', 'KGO Transmitter', 'I 680 North', 'Whiskeytown-Shasta-Trinity Nra', '1st Avenue', '3697 Bobwhite Terrace', 'Corning Canal', 'American Canyon Road', 'Citi Trends', 'Nimitz Freeway', 'Bridge Bay Motel']","['Williams', 'Orland', 'Arbuckle', 'Anderson', 'El Sobrante', 'Martinez', 'Danville', 'Cottonwood', 'Emeryville', 'Vallejo', 'Maxwell', 'Fairfield', 'San Lorenzo', 'Crockett', 'San Pablo', 'Vacaville', 'Lafayette', 'Canyon', 'Hayward', 'Napa', 'Corning', 'Walnut Creek', 'Redding', 'Port Costa', 'Pinole', 'Benicia', 'Winters', 'San Ramon', 'Union City', 'Fremont', 'San Leandro', 'Red Bluff', 'El Cerrito', 'Rodeo', 'Hercules', 'Willows', 'Lakehead', 'Oakland', 'Dunnigan', 'American Canyon', 'Richmond', 'Berkeley', 'Madison', 'Shasta Lake', 'Castro Valley']",['S1100'],"['M', 'I', 'S']",1
